room_id,latitude,longitude
404177,38.713667,-9.144291
404192,38.71248,-9.144032000000001
405399,38.719818,-9.131798
407467,38.726384,-9.132544000000001
407623,38.717578,-9.130608
408344,38.705324,-9.163708999999999
411639,38.712244,-9.124362
412022,38.721001,-9.143987
414171,38.719372,-9.131467
414621,38.718581,-9.149925
416929,38.731974,-9.132944
417448,38.718387,-9.142942
417477,38.710151,-9.131342
418945,38.709767,-9.209667999999999
420238,38.730102,-9.146672
422485,38.713668,-9.149732
423612,38.719058000000004,-9.147907
425416,38.712328,-9.143823
425645,38.735125,-9.155054
426204,38.767674,-9.099786
426411,38.775055,-9.099028
426412,38.774985,-9.097578
427653,38.712590000000006,-9.134242
428021,38.715317999999996,-9.149322999999999
428784,38.711079999999995,-9.136205
428785,38.711164000000004,-9.137215
431224,38.715887,-9.149246
431706,38.712089,-9.126184
438431,38.71389,-9.129567999999999
439079,38.712609,-9.13998
439435,38.711904,-9.135089
439447,38.711949,-9.133677
439559,38.712441999999996,-9.128571
439888,38.713156,-9.149013
444996,38.713266,-9.149464
447832,38.711149,-9.145638
448556,38.714766,-9.138042
448688,38.711065000000005,-9.138097
449080,38.716134000000004,-9.132692
450115,38.712517999999996,-9.128413
450240,38.709296,-9.140196000000001
450707,38.715468,-9.133194999999999
451116,38.708633,-9.151588
451351,38.710372,-9.135744
451473,38.710972999999996,-9.136752
453233,38.711034000000005,-9.127464
453655,38.709569,-9.138297999999999
453782,38.711382,-9.139987
454086,38.709711999999996,-9.138577
454143,38.712471,-9.135655
454209,38.715191,-9.133019
454217,38.711376,-9.129481
454298,38.711223,-9.128916
454306,38.711269,-9.129085
454328,38.712812,-9.128001
455053,38.726678,-9.15729
457972,38.712857,-9.14493
458731,38.711442,-9.151422
458979,38.714057000000004,-9.142071000000001
460344,38.718419,-9.130249000000001
460648,38.71177,-9.129204
460694,38.714821,-9.147300999999999
460739,38.714417,-9.147161
460812,38.710203,-9.137134
464325,38.713684,-9.131604
465001,38.711588,-9.150061
465071,38.708566,-9.132462
471483,38.71399,-9.146411
472183,38.698471999999995,-9.194836
474818,38.71312,-9.130639
476049,38.74394,-9.17785
476063,38.742345,-9.178589
478989,38.710955,-9.135088
479691,38.714609,-9.144785
481237,38.715421,-9.133497
481288,38.709154999999996,-9.16012
483897,38.747487,-9.148207000000001
484029,38.713813,-9.145904
484157,38.709483,-9.146861
486249,38.718792,-9.126709
486291,38.714662,-9.129859
487394,38.712756,-9.127321
487633,38.712567,-9.134946000000001
488241,38.712401,-9.125185
488628,38.714096000000005,-9.125349
488694,38.713382,-9.125687
489178,38.711027,-9.128464
489264,38.711581,-9.133938
489804,38.720708,-9.135221000000001
490354,38.712376,-9.128383
491019,38.714994,-9.132398
491097,38.708659999999995,-9.151414
491181,38.721056,-9.134205
491368,38.735124,-9.132746000000001
493169,38.738240000000005,-9.16446
493274,38.718647,-9.132272
493438,38.732662,-9.131126
493982,38.753652,-9.095778999999999
495237,38.715139,-9.123647
496195,38.70893,-9.132629
496935,38.711652,-9.138112
497424,38.711329,-9.129014999999999
497713,38.732533000000004,-9.145
499250,38.710087,-9.140444
500107,38.711155,-9.147965
500840,38.713705,-9.128252999999999
501680,38.750729,-9.144276
501780,38.731502,-9.130465
505082,38.73243,-9.149654
505372,38.751788,-9.148759
505847,38.712740000000004,-9.136573
506047,38.712453000000004,-9.14589
509010,38.712106,-9.143654
513465,38.7103,-9.13503
514578,38.724824,-9.147518
514967,38.717705,-9.159832000000002
515233,38.723673,-9.131608
519119,38.713437,-9.148531
521153,38.713914,-9.145610000000001
521384,38.714494,-9.146852
523757,38.725369,-9.132536
524510,38.709571999999994,-9.147271
524561,38.7131,-9.145227
525775,38.710668,-9.145632
526669,38.730067,-9.144291
526713,38.712340999999995,-9.131553
526914,38.706378,-9.195210000000001
527150,38.711883,-9.140818
527835,38.724544,-9.130407
528641,38.707142,-9.141801
529003,38.726773,-9.132197999999999
531399,38.722921,-9.143918
534953,38.72526,-9.133179
535226,38.726933,-9.136019000000001
535949,38.737313,-9.123974
536404,38.737840000000006,-9.131147
536424,38.715315999999994,-9.134547
536640,38.718322,-9.166739
536725,38.707245,-9.143921
537107,38.712875,-9.136565
538364,38.715094,-9.135105000000001
538390,38.712891,-9.125602
540190,38.718107,-9.132705999999999
540755,38.712321,-9.149932000000002
542661,38.721356,-9.156955
543024,38.709587,-9.131527
543049,38.710646000000004,-9.145736999999999
543783,38.711293,-9.128498
545379,38.720304999999996,-9.146294000000001
547948,38.713133,-9.142246
548474,38.732562,-9.120251
550074,38.714568,-9.145271000000001
550207,38.711939,-9.126956
552937,38.711285,-9.148142
553369,38.712331,-9.144852
554957,38.722849,-9.155032
555169,38.711867,-9.159879
555172,38.708753,-9.145480000000001
555230,38.714837,-9.131738
555321,38.708791,-9.143772
557764,38.716291,-9.139197
558363,38.744917,-9.150217999999999
558523,38.700649,-9.190134
559455,38.710051,-9.150521000000001
564050,38.712185999999996,-9.126244999999999
565065,38.711653999999996,-9.139831
565581,38.71333,-9.130025999999999
568655,38.712576,-9.125107
569687,38.712715,-9.132683
573313,38.741175,-9.19581
573748,38.726378000000004,-9.134863000000001
574799,38.70963,-9.142757000000001
578118,38.739022999999996,-9.132386
578123,38.729509,-9.137901
578827,38.713031,-9.143804
579469,38.738845,-9.147199
581972,38.735234000000005,-9.131333
582178,38.734438,-9.132153
582396,38.749928000000004,-9.13822
582892,38.719669,-9.128958
585175,38.712111,-9.147232
585285,38.712996000000004,-9.146455
588252,38.717512,-9.145016
590567,38.711676000000004,-9.144647
591558,38.723804,-9.156936
593115,38.766373,-9.179038
593624,38.728639,-9.134788
594877,38.721458,-9.145096
596011,38.713566,-9.129557
596233,38.714477,-9.133349
596705,38.712788,-9.128504
597325,38.713390999999994,-9.134306
597611,38.709373,-9.131236
599107,38.722014,-9.14305
599109,38.709187,-9.150722
599406,38.747696999999995,-9.131269
600150,38.719842,-9.132857000000001
600482,38.710035999999995,-9.14829
600565,38.713833,-9.144072
602127,38.716359999999995,-9.150265
604554,38.70917,-9.149488999999999
607621,38.715016999999996,-9.146879
608322,38.713124,-9.144592999999999
608573,38.713034,-9.169127
608769,38.713506,-9.156374000000001
610528,38.717028000000006,-9.143829
610771,38.710255,-9.149704
612831,38.713497,-9.138407
612917,38.71668,-9.138564
613104,38.716794,-9.145318
616442,38.72245,-9.143984
618773,38.711101,-9.131656
619913,38.714089,-9.122663000000001
621549,38.717842,-9.140882000000001
622084,38.714542,-9.149891
623197,38.719738,-9.156862
624477,38.71345,-9.125859
625782,38.712865,-9.150824
625871,38.712373,-9.141913
626018,38.715557000000004,-9.122631
627114,38.714866,-9.149835000000001
627314,38.734889,-9.15611
629165,38.711589000000004,-9.137107
629209,38.711186,-9.151060000000001
629250,38.752949,-9.176667
630392,38.709571000000004,-9.153979
630895,38.71679,-9.144647
630939,38.73851,-9.123876
632724,38.728062,-9.137787
632742,38.716,-9.143761
632865,38.710390999999994,-9.161942
635674,38.695721,-9.195950999999999
637142,38.744147,-9.159083
637227,38.718429,-9.166807
638603,38.734228,-9.138943
638748,38.715854,-9.143595
638749,38.716,-9.143405
639675,38.713615000000004,-9.131781
640364,38.710947999999995,-9.143766000000001
640801,38.712275,-9.145359
642161,38.714535,-9.151866
642175,38.713046000000006,-9.153001
642274,38.711421,-9.152124
643201,38.716406,-9.137656
643392,38.732673,-9.133261
643412,38.732194,-9.133869
643933,38.721843,-9.133958
643954,38.719389,-9.129738
644056,38.706367,-9.143322999999999
644425,38.714786,-9.124241
645500,38.702061,-9.200316
646676,38.717573,-9.144166
648136,38.710054,-9.146231
649734,38.708647,-9.144916
649778,38.710701,-9.131779
649826,38.716423999999996,-9.151092
650820,38.707568,-9.203306
654182,38.704308000000005,-9.197098
656057,38.710762,-9.139116
656122,38.711184,-9.137437
656673,38.715084999999995,-9.130705
656771,38.710902000000004,-9.148082
660530,38.711762,-9.137936
662288,38.716776,-9.153744
662869,38.70966,-9.133646
663710,38.71935,-9.141721
663861,38.709716,-9.145659
663904,38.726771,-9.130042999999999
664910,38.713053,-9.142542
665039,38.716423,-9.143924
669406,38.710698,-9.13684
669690,38.714574,-9.128801
670998,38.712861,-9.128908000000001
672125,38.716769,-9.145157000000001
674051,38.707221999999994,-9.141324000000001
674472,38.711748,-9.152500999999999
675183,38.716561,-9.138114
675927,38.711721000000004,-9.127448
678817,38.753875,-9.142142999999999
678990,38.766107,-9.155864
679226,38.719223,-9.133859
679616,38.72712,-9.134310000000001
681129,38.735229,-9.129078
681723,38.71369,-9.12435
684995,38.716555,-9.145513000000001
685732,38.71095,-9.128986
686095,38.727055,-9.146556
686195,38.716840999999995,-9.146821000000001
686438,38.710224,-9.148527
687415,38.715446,-9.132227
687510,38.712154999999996,-9.145923
688279,38.716516999999996,-9.152517
688656,38.713623999999996,-9.130987
689000,38.712015,-9.126594
691596,38.731806,-9.15119
691720,38.714158000000005,-9.134926
692227,38.710784999999994,-9.150147
693253,38.718837,-9.135815
693505,38.715207,-9.133511
693886,38.72368,-9.131608
696683,38.710384999999995,-9.150455000000001
697490,38.7542,-9.171185000000001
697493,38.717711,-9.156486
698395,38.708083,-9.148078
698966,38.708851,-9.134959
698988,38.711727,-9.138926
700509,38.711557,-9.146428
701131,38.711821,-9.149395
703945,38.708604,-9.147478
704134,38.711451000000004,-9.134260000000001
704462,38.709244,-9.136594
706077,38.711909000000006,-9.135753999999999
706651,38.746702,-9.135995
706775,38.710762,-9.144038
707577,38.733206,-9.134813000000001
708940,38.712915,-9.141200999999999
709198,38.772304999999996,-9.114078999999998
710144,38.733847999999995,-9.132553
712017,38.744463,-9.144226
713782,38.712101000000004,-9.141703
715030,38.716871000000005,-9.152434
715217,38.710105,-9.146436999999999
716437,38.699325,-9.182742
717540,38.71321,-9.144807
717667,38.713657,-9.146598
717698,38.713305,-9.14563
717717,38.711929,-9.145572
717722,38.713623999999996,-9.146218
717728,38.711771999999996,-9.146347
717739,38.712267,-9.145660000000001
717746,38.713286,-9.146944
718479,38.726617,-9.134708
718511,38.725603,-9.134663
718535,38.709744,-9.145389999999999
719913,38.735867999999996,-9.136842999999999
720167,38.709606,-9.129284
720544,38.708178000000004,-9.151755999999999
720656,38.715789,-9.162908999999999
722125,38.71235,-9.141045
724394,38.712553,-9.141428
724835,38.727615,-9.146966
725244,38.712326000000004,-9.145108
725982,38.743687,-9.141125
726202,38.712423,-9.144402000000001
727065,38.712515,-9.142795
732032,38.734761999999996,-9.118267
732237,38.711653000000005,-9.144889
732985,38.712646,-9.151505
734929,38.721595,-9.131364999999999
735472,38.710235,-9.151357
736099,38.724433000000005,-9.152984
738122,38.734662,-9.12471
739135,38.713908,-9.136322999999999
739227,38.712455,-9.145008
739340,38.716937,-9.15008
739761,38.711302,-9.148582000000001
741252,38.773499,-9.097505
741257,38.772814000000004,-9.097364
741631,38.711838,-9.144354
742502,38.71087,-9.135925
745641,38.721719,-9.144295
746644,38.71385,-9.151750999999999
748394,38.732141,-9.13292
751725,38.708529,-9.15675
751806,38.709414,-9.135572
753685,38.708179,-9.143334
754658,38.713392999999996,-9.13066
756329,38.710774,-9.149917
756583,38.710613,-9.149448
757653,38.710228,-9.153597
757865,38.749412,-9.134457000000001
758145,38.732733,-9.149413000000001
758927,38.693809,-9.211
760499,38.712173,-9.136757000000001
760660,38.711013,-9.136989
762250,38.782283,-9.163314999999999
762993,38.745731,-9.140659
763199,38.766463,-9.123024000000001
764915,38.712405,-9.146774
766765,38.711795,-9.148464
767481,38.728722999999995,-9.129729
768070,38.708845000000004,-9.156255
768904,38.752838,-9.143157
771232,38.710161,-9.143897
773865,38.716793,-9.146153
774119,38.712013,-9.128623
775737,38.711503,-9.130898
776285,38.713734,-9.124084
776361,38.712945,-9.151194
776952,38.711077,-9.160384
778526,38.711159,-9.129059
779574,38.763481,-9.103122
782758,38.726158,-9.144765
783117,38.736748999999996,-9.153507000000001
783486,38.720526,-9.144363
783713,38.720917,-9.144199
783766,38.70153,-9.22285
785086,38.70966,-9.131161
785197,38.756704,-9.098672
785650,38.712944,-9.140903999999999
785822,38.709971,-9.14638
786080,38.759188,-9.169606
786813,38.710143,-9.133498
786894,38.711849,-9.156087
787004,38.709934000000004,-9.133393
787134,38.696282000000004,-9.201614999999999
787414,38.716879999999996,-9.147139
789535,38.725701,-9.140934
789789,38.711932,-9.146335
790764,38.709046,-9.147405000000001
790828,38.720633,-9.141833
790907,38.710378999999996,-9.146763
791190,38.709015,-9.146472
792377,38.714057000000004,-9.151383000000001
794333,38.713353000000005,-9.145717
795289,38.718019,-9.132112
795692,38.710361,-9.127808
796929,38.720141999999996,-9.133214
797650,38.739838,-9.134402
802589,38.741147,-9.130500999999999
803928,38.718637,-9.135452
804623,38.709206,-9.159475
804869,38.710221000000004,-9.130255
804957,38.715365000000006,-9.138091000000001
805264,38.710193,-9.12831
805293,38.708006,-9.124506
807198,38.714261,-9.134409
808192,38.715437,-9.134584
811067,38.711032,-9.127939
819462,38.72384,-9.135926
819589,38.712043,-9.137215
820798,38.69774,-9.221986
821922,38.704256,-9.17123
823940,38.709476,-9.14534
825164,38.721071,-9.116239
826608,38.712581,-9.16044
827738,38.716898,-9.119594000000001
828063,38.71444,-9.146930000000001
828360,38.712907,-9.148482000000001
828661,38.711977000000005,-9.143889
829448,38.708684000000005,-9.152659
829689,38.698879,-9.190078
831646,38.712256,-9.127849000000001
831665,38.712376,-9.129422
831696,38.714966,-9.125849
832125,38.712619000000004,-9.128822
832213,38.709783,-9.149128999999999
834220,38.723021,-9.153953999999999
834653,38.710319,-9.150063000000001
834674,38.711868,-9.128197
835421,38.709804999999996,-9.146129
835734,38.712727,-9.125154
838571,38.713797,-9.128115
838844,38.713544,-9.135008000000001
842105,38.712937,-9.12749
842337,38.714518,-9.145658000000001
844711,38.709998,-9.135274
845724,38.712043,-9.129097999999999
845821,38.736663,-9.132465
846695,38.710429,-9.137186999999999
846806,38.710367,-9.136671
847216,38.715047,-9.130869
847288,38.713131,-9.141034
847493,38.734544,-9.13257
847628,38.709049,-9.149884
848040,38.736394,-9.132783
848041,38.736159,-9.131525
848967,38.729155,-9.14396
849988,38.715224,-9.13066
849989,38.708902,-9.131189
850008,38.717044,-9.138208
850133,38.718869,-9.131007
851559,38.711061,-9.149484
852766,38.716076,-9.152333
852930,38.709688,-9.139095
853278,38.711557,-9.138853999999998
854905,38.720788,-9.132714
857752,38.710684,-9.143682
858598,38.711164000000004,-9.130197
859059,38.71091,-9.14465
860424,38.712057,-9.144239
860484,38.712064,-9.150795
860523,38.715087,-9.170372
862418,38.695471999999995,-9.218994
862716,38.739814,-9.142989
863615,38.722783,-9.14081
864120,38.731878,-9.149868
865504,38.714197999999996,-9.131608
867564,38.710192,-9.160055
869312,38.721607,-9.141336
869463,38.721044,-9.141111
869855,38.735225,-9.143583
870275,38.715901,-9.139279
872937,38.708293,-9.159778
873144,38.714214,-9.134567
875044,38.705774,-9.197858
875457,38.707563,-9.156500999999999
876537,38.72722,-9.145169000000001
877316,38.710861,-9.152114
877888,38.727436,-9.167757
880865,38.716875,-9.137661
882367,38.716685999999996,-9.137795
884239,38.715719,-9.152516
888141,38.709666999999996,-9.13455
888309,38.717726,-9.145847999999999
888605,38.73637,-9.131719
889052,38.751565,-9.19692
890016,38.709204,-9.143239
891370,38.736473,-9.135625
893583,38.708001,-9.153938
894628,38.709545,-9.142641000000001
896034,38.712610999999995,-9.126495
896173,38.719494,-9.168689
896591,38.70711,-9.141139
898016,38.720151,-9.128963
898363,38.713235,-9.133156
903034,38.707857000000004,-9.148378999999998
904303,38.709247,-9.156183
906305,38.709631,-9.151598
906831,38.716929,-9.143899000000001
907042,38.712892,-9.139166000000001
907501,38.76491,-9.10463
908303,38.754264,-9.094747
908349,38.713252000000004,-9.132081
911602,38.715678999999994,-9.132533
911777,38.713757,-9.133627
913734,38.711718,-9.145075
915848,38.741444,-9.143724
919036,38.712429,-9.125853999999999
919557,38.712056,-9.130121
920793,38.712514,-9.151683
920840,38.714048,-9.151354
920862,38.714251000000004,-9.151325
920876,38.713037,-9.151685
920892,38.713864,-9.152944
922585,38.711744,-9.15085
922645,38.728725,-9.165239
925301,38.715309999999995,-9.134228
925378,38.715447999999995,-9.132494
930251,38.711384,-9.136871000000001
931101,38.714439,-9.129297
933814,38.713994,-9.133281
935478,38.697931,-9.190616
935811,38.709283,-9.152802000000001
936085,38.718856,-9.153122
936099,38.717565,-9.153813000000001
938797,38.710797,-9.145886
939637,38.712497,-9.144162
941006,38.712114,-9.129560000000001
942922,38.710833,-9.150006
943151,38.72368,-9.157328
943517,38.708042,-9.142874
944662,38.723579,-9.145103
944960,38.708306,-9.15983
945346,38.777281,-9.095278
945555,38.718994,-9.160739
945673,38.712528999999996,-9.125588
945691,38.711604,-9.147721
948560,38.723978,-9.132482000000001
951717,38.705619,-9.166533
952757,38.737203,-9.147316
953001,38.711001,-9.127929
954386,38.711073,-9.127963000000001
954784,38.712734000000005,-9.130217
954965,38.710743,-9.12937
958325,38.711791,-9.129619
959142,38.711309,-9.148012
960328,38.718181,-9.138515
961413,38.710568,-9.150366
961554,38.711472,-9.126225999999999
964480,38.697763,-9.197244
965934,38.709773999999996,-9.130561
970658,38.71745,-9.151892
971729,38.703053000000004,-9.199497000000001
976954,38.710588,-9.136527000000001
977488,38.698425,-9.199513
979190,38.711027,-9.136531
980478,38.710983,-9.135662
981823,38.712765999999995,-9.126047999999999
984260,38.714011,-9.143550999999999
985030,38.745494,-9.142626
985419,38.707713,-9.155588999999999
987795,38.711234999999995,-9.126633
987973,38.710271999999996,-9.147923
991370,38.711794,-9.144066
995865,38.716671999999996,-9.153848
996755,38.71671,-9.152749
997032,38.726825,-9.135653999999999
997271,38.715478999999995,-9.145826
998160,38.718801,-9.145699
999276,38.747046000000005,-9.139605
1002785,38.716167999999996,-9.145622
1006307,38.716405,-9.144108000000001
1006509,38.715926,-9.144646
1006534,38.712666999999996,-9.142137
1012808,38.709934000000004,-9.152919
1012947,38.721104,-9.130639
1013904,38.710736,-9.149182000000001
1015159,38.714478,-9.143879
1015480,38.7162,-9.149804
1015672,38.712902,-9.129859
1015979,38.719951,-9.133343
1016061,38.714784,-9.146668
1018094,38.728031,-9.14065
1018826,38.717787,-9.127408
1021289,38.711546000000006,-9.127807
1023838,38.720869,-9.171368
1025583,38.709444,-9.129156
1027053,38.715416999999995,-9.147002
1027056,38.74325,-9.137729
1027175,38.709474,-9.146986
1029119,38.731573,-9.127953
1029200,38.71012,-9.197211
1032339,38.713608,-9.128399
1036380,38.716049,-9.149201
1037733,38.751744,-9.17778
1038165,38.710275,-9.138434
1038192,38.718306,-9.132364
1039363,38.713657,-9.125933999999999
1046609,38.710423999999996,-9.147894
1048426,38.719409999999996,-9.129669999999999
1048515,38.722128999999995,-9.143071
1049659,38.716974,-9.138162
1050645,38.709278999999995,-9.128677
1050741,38.709706,-9.151942
1051719,38.714905,-9.146281
1052466,38.708774,-9.164468
1054837,38.705764,-9.201249
